id,claim_date,slug,claim,type,target,cluster_id,canonical_statement,specificity,falsifiability,status_at_eval,horizon_type,horizon_value
claim_1712,2025-07-04,botshit-gone-wild,"Scientists are now gaming peer review by inserting hidden prompts in papers to manipulate AI-powered reviewers, diverting energy from actual research.",descriptive,AI impact on science,ai_needs_new_paradigm,"Fundamentally new AI approaches are needed because the current deep learning/LLM paradigm has inherent, unfixable limitations.",med,yes,supported,none,
claim_1713,2025-07-04,botshit-gone-wild,The information environment is becoming saturated with AI-generated false or unverifiable content (botshit).,descriptive,AI-generated misinformation,deepfakes_threaten_democracy,"AI-generated deepfakes and misinformation pose a severe threat to democracy, elections, and public trust.",low,partial,supported,none,
claim_1714,2025-07-04,botshit-gone-wild,OpenAI's o3 model hallucinated plausible-looking but unverifiable content in a financial report.,descriptive,o3 hallucinations,o3_not_breakthrough,OpenAI's o1/o3 reasoning models are not the breakthrough claimed; they still exhibit fundamental LLM limitations.,high,yes,supported,none,
claim_1715,2025-07-04,botshit-gone-wild,"While AI broadly could be a positive force, generative AI specifically may not be net positive for the world.",descriptive,generative AI impact,ai_existential_risk_real_but_misframed,"AI poses real risks, but focus on far-future superintelligence distracts from immediate concrete dangers.",low,no,untestable,none,
claim_1716,2025-07-04,botshit-gone-wild,AI-generated misinformation is starting to undermine democratic processes on the world stage.,descriptive,AI and democracy,deepfakes_threaten_democracy,"AI-generated deepfakes and misinformation pose a severe threat to democracy, elections, and public trust.",low,partial,supported,none,
claim_1717,2025-07-09,are-llms-starting-to-become-a-sentient,"Consciousness requires embodied experience in the physical world, including suffering, joy, curiosity, and awareness of mortality -- things LLMs lack.",descriptive,LLM consciousness,ai_needs_regulation,AI systems need robust government regulation because industry self-regulation is insufficient to protect the public.,low,no,untestable,none,
claim_1718,2025-07-09,are-llms-starting-to-become-a-sentient,LLM outputs that appear to discuss consciousness and self-awareness do not constitute genuine reflection or thinking.,descriptive,LLM consciousness,llms_lack_world_models,LLMs do not build genuine world models or understand the world; they manipulate statistical patterns without comprehension.,low,no,untestable,none,
claim_1719,2025-07-09,are-llms-starting-to-become-a-sentient,"The glib fluency of LLMs in discussing consciousness is evidence against genuine thinking, not for it.",descriptive,LLM consciousness,llms_lack_world_models,LLMs do not build genuine world models or understand the world; they manipulate statistical patterns without comprehension.,low,no,untestable,none,
claim_1720,2025-07-09,scott-alexanders-misleading-victory,Occasional AI success on previously discussed compositionality prompts does not demonstrate general mastery of compositionality.,descriptive,LLM compositionality,ai_benchmarks_misleading,"AI benchmarks and demos are frequently misleading, creating false impressions of capabilities.",med,partial,supported,none,
claim_1721,2025-07-09,scott-alexanders-misleading-victory,AI research is characterized by narrow Band-Aid solutions that work on specific problems but fail to generalize to the next problem.,descriptive,AI generalization,ai_academic_integrity,"AI threatens scientific/academic integrity through plagiarism, fake research, and information pollution.",low,partial,supported,none,
claim_1722,2025-07-09,scott-alexanders-misleading-victory,Clear counterexamples demonstrating LLM failures in compositionality will still be easy to find at the end of 2027.,predictive,LLM compositionality,ai_benchmarks_misleading,"AI benchmarks and demos are frequently misleading, creating false impressions of capabilities.",high,yes,pending,explicit_date,end of 2027
claim_1723,2025-07-09,scott-alexanders-misleading-victory,Drawing conclusions about AI capabilities from specific prompts that were publicly shared years ago is methodologically unsound due to data contamination risks.,descriptive,AI evaluation methodology,ai_benchmarks_misleading,"AI benchmarks and demos are frequently misleading, creating false impressions of capabilities.",med,partial,supported,none,
claim_1724,2025-07-10,breaking-news-ai-coding-may-not-be,"In a randomized controlled trial, current AI coding tools (primarily Cursor Pro) actually slowed down experienced open-source developers by 19% on tasks in their own mature projects.",descriptive,AI coding productivity,ai_coding_overhyped,AI coding tools produce unreliable code with security vulnerabilities; productivity gains are exaggerated.,high,yes,supported,none,
claim_1725,2025-07-10,breaking-news-ai-coding-may-not-be,"Developers significantly overestimate the productivity gains from AI coding tools, believing they are sped up 20-24% when they are actually slowed down.",descriptive,AI coding productivity perception,ai_coding_overhyped,AI coding tools produce unreliable code with security vulnerabilities; productivity gains are exaggerated.,high,yes,supported,none,
claim_1726,2025-07-10,breaking-news-ai-coding-may-not-be,Developers may be imagining AI productivity gains that do not exist while ignoring real-world costs of AI coding tool usage.,descriptive,AI coding productivity,ai_roi_disappointing,"AI ROI has been deeply disappointing; companies spend far more on AI than they earn, productivity gains remain elusive.",med,partial,supported,none,
claim_1727,2025-07-11,bad-actors-are-grooming-llms-to-produce,"LLMs can identify the Pravda network as a disinformation source and understand LLM grooming as a concept, but fail to apply this knowledge to reject Pravda content in their outputs.",descriptive,LLM reasoning about sources,deepfakes_threaten_democracy,"AI-generated deepfakes and misinformation pose a severe threat to democracy, elections, and public trust.",high,yes,supported,none,
claim_1728,2025-07-11,bad-actors-are-grooming-llms-to-produce,"OpenAI's o3 cited known disinformation sources (Pravda network) 28.6% of the time, and GPT-4o cited them 71.4% of the time, despite both models knowing Pravda is unreliable.",descriptive,LLM disinformation vulnerability,o3_not_breakthrough,OpenAI's o1/o3 reasoning models are not the breakthrough claimed; they still exhibit fundamental LLM limitations.,high,yes,supported,none,
claim_1729,2025-07-11,bad-actors-are-grooming-llms-to-produce,So-called 'reasoning' models like o3 do not meaningfully perform better than standard models at filtering out known disinformation sources.,descriptive,reasoning models and disinformation,o3_not_breakthrough,OpenAI's o1/o3 reasoning models are not the breakthrough claimed; they still exhibit fundamental LLM limitations.,med,yes,supported,none,
claim_1730,2025-07-11,bad-actors-are-grooming-llms-to-produce,LLMs that access tainted training data or search results will regurgitate tainted information because they cannot reason from known premises to reject unreliable sources.,causal,LLM disinformation vulnerability,llms_cannot_reason_reliably,"LLMs cannot perform genuine, reliable reasoning; they approximate it through statistical pattern matching that breaks on novel problems.",med,partial,supported,none,
claim_1731,2025-07-11,bad-actors-are-grooming-llms-to-produce,"Solving LLM susceptibility to disinformation requires fundamentally deeper reasoning capabilities, including source evaluation, satire detection, and output fact-checking.",normative,AI architecture for misinformation,ai_needs_regulation,AI systems need robust government regulation because industry self-regulation is insufficient to protect the public.,low,no,untestable,none,
claim_1732,2025-07-13,how-o3-and-grok-4-accidentally-vindicated,"Neural networks and symbolic AI have complementary strengths: neural nets excel at learning from data but are weak at generalization, while symbolic systems excel at generalization but are weak at learning.",descriptive,neurosymbolic AI,need_hybrid_neurosymbolic,Progress toward AGI requires hybrid neurosymbolic architectures combining neural networks with structured symbolic reasoning.,med,partial,supported,none,
