theme3_id,cluster2_id,target_mode,claim_type_mode,first_date,last_date,occurrences,status_at_eval,confidence,as_of_date,theme_reason,theme_sources,representative_quote
theme3_edacd814a9aa,cluster2_3b04ea466293,ai_safety,predictive,2023-03-14,2023-03-14,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"A few quick notes: In The Atlantic earlier today, I wrote about the immense near-term risks of mass-produced misinformation : “It will be an uphill, ongoing move-and-countermove arms race from here… If we don’t start fighting now, democracy may well be overwhelmed by misinformation and consequent polarization—and perhaps quite soon."
theme3_edacd814a9aa,cluster2_f92debba6b2a,ai_safety,predictive,2023-04-28,2023-04-28,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"All the theatre around its political correctness is masking a deeper reality: it (or other language models) can and will be used for dangerous things, including the production of misinformation at massive scale."
theme3_edacd814a9aa,cluster2_841e64316024,ai_safety,predictive,2023-08-17,2023-08-17,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"TheDebrief.org (a source I am not familiar with) just reported the existence of an automatic misinformation generation system , a tool every troll farm ever will want to have."
theme3_edacd814a9aa,cluster2_94de974940cc,ai_safety,predictive,2023-09-21,2023-09-21,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"The question is, if we don’t pause AI, what will we do to mitigate the many risks – from accidental misinformation (defamation, medical misinformation) and wholesale deliberate disinformation (which may manipulate our elections and our markets) to increases in cybercrime and malware, to AI-generated bioweapons, and so forth – and who will bear the costs."
theme3_edacd814a9aa,cluster2_5dca83675b2f,ai_safety,predictive,2026-01-06,2026-01-06,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"If you’re seeing sensational claims, they likely originate from misinformation or hypothetical scenarios rather than factual events.” Looking back to last year is not the way."
theme3_ef9572842556,cluster2_cf499e326344,llms,normative,2023-02-15,2023-02-15,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Large language models lack mechanisms for verifying truth; we need to find new ways to integrate them with the tools of classical AI, such as databases, webs of knowledge, and reasoning."
theme3_ef9572842556,cluster2_b0d4d50e1f10,llms,normative,2025-04-17,2025-04-17,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"A company called Transluce, which has been studying LLM chains of reasoning, was even more devastating, with a long thread that should be read in its entirety by anyone taking o3 seriously ."
theme3_f018463815f0,cluster2_f862018cc473,microsoft,normative,2023-09-22,2023-09-22,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Computers should be expected to make optimal use of information given, regardless of human limitations. 2 Bing uses some neurosymbolic supplementation to pure LLM’s, with some benefit on these type of problems, where there are known facts, but it is not yet clear how general the benefit is, and I would expect it to have trouble on the made-up facts that were used in Experiment 1."
theme3_f099539befa0,cluster2_8b7b3eacddc2,meta,descriptive,2023-08-27,2023-08-27,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Unfortunately, LeCun gives us no hint as how to we might, and no guarantee that doing so is even possible. 2 When I think about how poor his company (Meta) is even at making LLMs that don’t hallucinate, I get worried."
theme3_f099539befa0,cluster2_4a7deca387e0,meta,descriptive,2024-04-06,2024-04-06,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,Here’s an example from yesterday and another from Thursday: I am old enough to remember when Meta’s AI guru Yann LeCun said on Twitter (in late 2022) that AI-generated misinformation would never get traction.
theme3_f122aba746fc,cluster2_28b4a92ae665,llms,causal,2025-11-18,2025-11-18,1,mixed,medium,2026-03-02,Governance concerns are partly supported by ongoing structure changes; broader strategic claims remain partly interpretive.,https://openai.com/our-structure/;https://openai.com/foundation/,"In short ChatGPT can approximate the game of chess, but it can’t play it reliably , precisely because (despite immense relevant evidence) it never induces proper world model of the board and the rules."
theme3_f3ab8db480f5,cluster2_0a6cf70aaa95,agi,descriptive,2023-02-15,2023-02-15,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"But on either story, if you really were close to being first to AGI, wouldn’t you want to stick around and take a big slice of that, with as much control as possible? § My best guess?"
theme3_f3ab8db480f5,cluster2_8d53d626658c,agi,descriptive,2023-02-16,2023-02-16,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,I think we can agree that the terms AGI and intelligence and sentience and all that are incredibly imprecise and full of emotional baggage.
theme3_f3ab8db480f5,cluster2_bfeb3e79e326,agi,descriptive,2023-02-16,2023-02-16,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"(And sure, other kinds of intelligence probably do exist in the cosmos; AGI is unlikely to be exactly humanlike, but I don’t see being a replica is a necessity; adaptivity is key, and that is probably achievable by multiple means)."
theme3_f3ab8db480f5,cluster2_8100f165ff27,agi,descriptive,2023-10-14,2023-10-14,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"In other words, the systems are just blindly following the data, which, as Ren pointed out, typically look like this 1 : § Blind fealty to the statistics of arbitrary data is not AGI."
theme3_f3ab8db480f5,cluster2_412429cf39c9,agi,descriptive,2023-11-05,2023-11-05,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"It might (I doubt it) save money, but it has literally nothing to do with AGI."
theme3_f3ab8db480f5,cluster2_fb52bb01c7fa,agi,descriptive,2024-03-10,2024-03-10,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,And it is increasingly looking like LLMs on their own are not the answer to AGI — which is exactly what I was arguing..
theme3_f3ab8db480f5,cluster2_570c8d4f372b,agi,descriptive,2024-04-21,2024-04-21,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"(In my 2001 book I explain what a different generalization process might look like.) § Importantly, the goal of AGI is not to recreate humans; we don't want AGI to lie or suffer from psychiatric disorders, for example."
theme3_f3ab8db480f5,cluster2_b90a621af70f,agi,descriptive,2024-05-05,2024-05-05,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"As Dave Troy put it on X, knowing how to build better (or at least bigger) GenAI doesn’t necessarily get us to AGI: “the assertion that “AGI” is not only achievable but simply a function of cash spend is a clear logical fallacy, and his use of repetition only reinforces that in the weak minded/true believers.” § Finally, there is Sam’s well-known personal support for UBI (Universal Basic Income)."
theme3_f3ab8db480f5,cluster2_a6b0e52ed944,agi,descriptive,2024-12-22,2024-12-22,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"(And best humans still outperformed the model). ⁃ Until there is considerable external scientific scrutiny (so far there has been none), we won’t really know exactly what the o3 advance is or how important it is. ⁃ What we saw is not AGI."
