canonical_id,canonical_claim,canonical_norm,category,first_date,last_date,occurrences,source_posts,source_urls,example_url
65ebadee5e33,"And not one that we should want. § As I wrote on Twitter a couple years ago, we need to “ invent then a new breed of AI systems that mix an awareness of the past with values that represent the future that we aspire to.",and not one that we should want as i wrote on twitter a couple years ago we need to invent then a new breed of ai systems that mix an awareness of the past with values that represent the future that we aspire to,forecast,2023-10-14,2023-10-14,1,race-statistics-and-the-persistent,https://garymarcus.substack.com/p/race-statistics-and-the-persistent,https://garymarcus.substack.com/p/race-statistics-and-the-persistent
e0682e8bc738,"And industry-standard measures are unlikely to be enough, in any event. § MIT Professor Dylan Hadfield-Menell makes a further point, endorsing the Samuel Marks thread above and adding “this is why we need to go beyond voluntary safety standards.",and industrystandard measures are unlikely to be enough in any event mit professor dylan hadfieldmenell makes a further point endorsing the samuel marks thread above and adding this is why we need to go beyond voluntary safety standards,risk,2025-07-15,2025-07-15,1,why-my-pdoom-has-risen-dramatically,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically
1140960c83fe,"(And if the OpenAI staff leaves, nobody will offer much for what’s left over.) There has never been a solution to the hallucination problem, and it’s not clear that there will be until we find a new paradigm, as Altman himself partly acknowledged last week, when he did his best Gary Marcus impression .",and if the openai staff leaves nobody will offer much for whats left over there has never been a solution to the hallucination problem and its not clear that there will be until we find a new paradigm as altman himself partly acknowledged last week when he did his best gary marcus impression,forecast,2023-11-26,2023-11-26,1,top-5-reasons-why-openai-was-probably,https://garymarcus.substack.com/p/top-5-reasons-why-openai-was-probably,https://garymarcus.substack.com/p/top-5-reasons-why-openai-was-probably
2fcbe7972746,And how the candidates plan to deal with a likely rise in market manipulation using AI-generated misinformation.,and how the candidates plan to deal with a likely rise in market manipulation using aigenerated misinformation,risk,2024-09-10,2024-09-10,1,what-will-the-candidates-say-about,https://garymarcus.substack.com/p/what-will-the-candidates-say-about,https://garymarcus.substack.com/p/what-will-the-candidates-say-about
4add1db9a44e,"And even though I highly doubt AGI will arrive in three years, I can’t absolutely promise you it won’t happen in 10.",and even though i highly doubt agi will arrive in three years i cant absolutely promise you it wont happen in 10,forecast,2025-05-22,2025-05-22,1,the-ai-2027-scenario-how-realistic,https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic,https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic
a3f2bc1231a8,"And even though he thinks the West will continue to outcompete China on AI, Brundage writes that autocratic countries have: more than enough ‘gas in the tank’ of computing hardware and algorithmic progress… to build very sophisticated capabilities, so cooperation will be essential.",and even though he thinks the west will continue to outcompete china on ai brundage writes that autocratic countries have more than enough gas in the tank of computing hardware and algorithmic progress to build very sophisticated capabilities so cooperation will be essential,forecast,2024-10-24,2024-10-24,1,end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness
f4219fe0ccc7,"And, as I will argue at the end, stoking fear, uncertainty and doubt may actually ultimately be harming the (noble!) cause of AI safety, rather than helping it. § Because AI 2027 has caused such a stir, it is worth dissecting its dark “scenario” 1 in detail.",and as i will argue at the end stoking fear uncertainty and doubt may actually ultimately be harming the noble cause of ai safety rather than helping it because ai 2027 has caused such a stir it is worth dissecting its dark scenario 1 in detail,forecast,2025-05-22,2025-05-22,1,the-ai-2027-scenario-how-realistic,https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic,https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic
2c819e30cc09,"And all this from a company thought (or claimed) that GPT-5 was going to be tantamount to AGI (spoiler alert: it wasn’t) For good measure Oracle doesn’t have the chips they would need to fulfill the contracts, or even the cash to buy them.",and all this from a company thought or claimed that gpt5 was going to be tantamount to agi spoiler alert it wasnt for good measure oracle doesnt have the chips they would need to fulfill the contracts or even the cash to buy them,prescription,2025-09-11,2025-09-11,1,peak-bubble,https://garymarcus.substack.com/p/peak-bubble,https://garymarcus.substack.com/p/peak-bubble
b5dd93b31a0f,"And AGI—hopefully safe, trustworthy AGI– will eventually come.",and agihopefully safe trustworthy agi will eventually come,forecast,2025-08-14,2025-08-14,1,openais-waterloo,https://garymarcus.substack.com/p/openais-waterloo,https://garymarcus.substack.com/p/openais-waterloo
836d1f031609,"An LLM might, for example, be able to answer the query like “what is the population of Togo”, whereas I would surely need to look it up.",an llm might for example be able to answer the query like what is the population of togo whereas i would surely need to look it up,prescription,2025-11-18,2025-11-18,1,generative-ais-crippling-and-widespread,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
490008dae046,"An LLM may purport to play chess, but despite training that likely encompasses millions of games, not to mention the wiki page The rules of chess , which is surely in every system’s training set, and countless sites like chess.com’s how to play chess , also presumably in the database of any recent, massive model, it never fully abstracts the game .",an llm may purport to play chess but despite training that likely encompasses millions of games not to mention the wiki page the rules of chess which is surely in every systems training set and countless sites like chesscoms how to play chess also presumably in the database of any recent massive model it never fully abstracts the game,other,2025-11-18,2025-11-18,1,generative-ais-crippling-and-widespread,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
7ae4689926d2,"An entire industry has been built - and will collapse - because people aren’t getting it. § The people who have temporarily gotten rich or famous on AI have done so by pretending that this outlier problem simply doesn’t exist, or that a remedy for it is imminent.",an entire industry has been built and will collapse because people arent getting it the people who have temporarily gotten rich or famous on ai have done so by pretending that this outlier problem simply doesnt exist or that a remedy for it is imminent,forecast,2024-08-01,2024-08-01,1,this-one-important-fact-about-current,https://garymarcus.substack.com/p/this-one-important-fact-about-current,https://garymarcus.substack.com/p/this-one-important-fact-about-current
3e456e73df99,"Among the techno-optimist AI talks, only Fei-Fei Li did something that I think is absolutely key for real progress: she engaged (albeit briefly) in an analysis of the limits of current AI — such that we might figure out how to get to the next stage.",among the technooptimist ai talks only feifei li did something that i think is absolutely key for real progress she engaged albeit briefly in an analysis of the limits of current ai such that we might figure out how to get to the next stage,other,2024-04-17,2024-04-17,1,technoptimism-ted-and-the-road-to,https://garymarcus.substack.com/p/technoptimism-ted-and-the-road-to,https://garymarcus.substack.com/p/technoptimism-ted-and-the-road-to
