theme3_id,cluster2_id,target_mode,claim_type_mode,category_mode,occurrences,first_date,last_date,representative_quote
theme3_edacd814a9aa,cluster2_1450ca8b3a7c,ai_safety,predictive,prediction,1,2023-02-26,2023-02-26,There's also a high risk that they will be used to create misinformation at an unprecedented scale .
theme3_edacd814a9aa,cluster2_26e0189a6f88,ai_safety,predictive,prediction,1,2023-03-02,2023-03-02,"Already, in the 24 hours or since I posted the original example, there have been more discouraging signs that a massive misinformation mess will soon be upon us."
theme3_edacd814a9aa,cluster2_3b04ea466293,ai_safety,predictive,prediction,1,2023-03-14,2023-03-14,"A few quick notes: In The Atlantic earlier today, I wrote about the immense near-term risks of mass-produced misinformation : “It will be an uphill, ongoing move-and-countermove arms race from here… If we don’t start fighting now, democracy may well be overwhelmed by misinformation and consequent polarization—and perhaps quite soon."
theme3_edacd814a9aa,cluster2_f92debba6b2a,ai_safety,predictive,prediction,1,2023-04-28,2023-04-28,"All the theatre around its political correctness is masking a deeper reality: it (or other language models) can and will be used for dangerous things, including the production of misinformation at massive scale."
theme3_edacd814a9aa,cluster2_841e64316024,ai_safety,predictive,prediction,1,2023-08-17,2023-08-17,"TheDebrief.org (a source I am not familiar with) just reported the existence of an automatic misinformation generation system , a tool every troll farm ever will want to have."
theme3_edacd814a9aa,cluster2_94de974940cc,ai_safety,predictive,prediction,1,2023-09-21,2023-09-21,"The question is, if we don’t pause AI, what will we do to mitigate the many risks – from accidental misinformation (defamation, medical misinformation) and wholesale deliberate disinformation (which may manipulate our elections and our markets) to increases in cybercrime and malware, to AI-generated bioweapons, and so forth – and who will bear the costs."
theme3_edacd814a9aa,cluster2_5dca83675b2f,ai_safety,predictive,prediction,1,2026-01-06,2026-01-06,"If you’re seeing sensational claims, they likely originate from misinformation or hypothetical scenarios rather than factual events.” Looking back to last year is not the way."
theme3_ef9572842556,cluster2_cf499e326344,llms,normative,policy,1,2023-02-15,2023-02-15,"Large language models lack mechanisms for verifying truth; we need to find new ways to integrate them with the tools of classical AI, such as databases, webs of knowledge, and reasoning."
theme3_ef9572842556,cluster2_b0d4d50e1f10,llms,normative,policy,1,2025-04-17,2025-04-17,"A company called Transluce, which has been studying LLM chains of reasoning, was even more devastating, with a long thread that should be read in its entirety by anyone taking o3 seriously ."
theme3_f018463815f0,cluster2_f862018cc473,microsoft,normative,policy,1,2023-09-22,2023-09-22,"Computers should be expected to make optimal use of information given, regardless of human limitations. 2 Bing uses some neurosymbolic supplementation to pure LLM’s, with some benefit on these type of problems, where there are known facts, but it is not yet clear how general the benefit is, and I would expect it to have trouble on the made-up facts that were used in Experiment 1."
theme3_f099539befa0,cluster2_8b7b3eacddc2,meta,descriptive,technical_assessment,1,2023-08-27,2023-08-27,"Unfortunately, LeCun gives us no hint as how to we might, and no guarantee that doing so is even possible. 2 When I think about how poor his company (Meta) is even at making LLMs that don’t hallucinate, I get worried."
theme3_f099539befa0,cluster2_4a7deca387e0,meta,descriptive,technical_assessment,1,2024-04-06,2024-04-06,Here’s an example from yesterday and another from Thursday: I am old enough to remember when Meta’s AI guru Yann LeCun said on Twitter (in late 2022) that AI-generated misinformation would never get traction.
theme3_f122aba746fc,cluster2_28b4a92ae665,llms,causal,technical_assessment,1,2025-11-18,2025-11-18,"In short ChatGPT can approximate the game of chess, but it can’t play it reliably , precisely because (despite immense relevant evidence) it never induces proper world model of the board and the rules."
theme3_f3ab8db480f5,cluster2_0a6cf70aaa95,agi,descriptive,technical_assessment,1,2023-02-15,2023-02-15,"But on either story, if you really were close to being first to AGI, wouldn’t you want to stick around and take a big slice of that, with as much control as possible? § My best guess?"
theme3_f3ab8db480f5,cluster2_8d53d626658c,agi,descriptive,technical_assessment,1,2023-02-16,2023-02-16,I think we can agree that the terms AGI and intelligence and sentience and all that are incredibly imprecise and full of emotional baggage.
theme3_f3ab8db480f5,cluster2_bfeb3e79e326,agi,descriptive,technical_assessment,1,2023-02-16,2023-02-16,"(And sure, other kinds of intelligence probably do exist in the cosmos; AGI is unlikely to be exactly humanlike, but I don’t see being a replica is a necessity; adaptivity is key, and that is probably achievable by multiple means)."
theme3_f3ab8db480f5,cluster2_8100f165ff27,agi,descriptive,technical_assessment,1,2023-10-14,2023-10-14,"In other words, the systems are just blindly following the data, which, as Ren pointed out, typically look like this 1 : § Blind fealty to the statistics of arbitrary data is not AGI."
theme3_f3ab8db480f5,cluster2_412429cf39c9,agi,descriptive,technical_assessment,1,2023-11-05,2023-11-05,"It might (I doubt it) save money, but it has literally nothing to do with AGI."
theme3_f3ab8db480f5,cluster2_fb52bb01c7fa,agi,descriptive,technical_assessment,1,2024-03-10,2024-03-10,And it is increasingly looking like LLMs on their own are not the answer to AGI — which is exactly what I was arguing..
theme3_f3ab8db480f5,cluster2_570c8d4f372b,agi,descriptive,technical_assessment,1,2024-04-21,2024-04-21,"(In my 2001 book I explain what a different generalization process might look like.) § Importantly, the goal of AGI is not to recreate humans; we don't want AGI to lie or suffer from psychiatric disorders, for example."
theme3_f3ab8db480f5,cluster2_b90a621af70f,agi,descriptive,technical_assessment,1,2024-05-05,2024-05-05,"As Dave Troy put it on X, knowing how to build better (or at least bigger) GenAI doesn’t necessarily get us to AGI: “the assertion that “AGI” is not only achievable but simply a function of cash spend is a clear logical fallacy, and his use of repetition only reinforces that in the weak minded/true believers.” § Finally, there is Sam’s well-known personal support for UBI (Universal Basic Income)."
theme3_f3ab8db480f5,cluster2_a6b0e52ed944,agi,descriptive,technical_assessment,1,2024-12-22,2024-12-22,"(And best humans still outperformed the model). ⁃ Until there is considerable external scientific scrutiny (so far there has been none), we won’t really know exactly what the o3 advance is or how important it is. ⁃ What we saw is not AGI."
theme3_f3ab8db480f5,cluster2_0d830dbdafce,agi,descriptive,technical_assessment,1,2025-01-07,2025-01-07,Does all this mean that I am absolutely 100% certain that AGI is not in clear sight?
theme3_f3ab8db480f5,cluster2_a0cdbb21fcd4,agi,descriptive,technical_assessment,1,2025-01-09,2025-01-09,"He made some of his usual overpromises (500,000 humanoid robots in three years, which seems to very unlikely) but also, importantly, and without clear acknowledgement, walked about his AGI predictions."
theme3_f3ab8db480f5,cluster2_ec8b83706360,agi,descriptive,technical_assessment,1,2025-01-14,2025-01-14,"If what have now is not AGI, what is it? § An older distinction, that no longer feels complete, is between narrow AI and general AI."
theme3_f3ab8db480f5,cluster2_9fd8983168e0,agi,descriptive,technical_assessment,1,2025-03-05,2025-03-05,"But I think that Klein is dead wrong about the AGI timeline, around which a fair bit of the episode rests."
theme3_f3ab8db480f5,cluster2_b4be7c04b93f,agi,descriptive,technical_assessment,1,2025-03-05,2025-03-05,Which is not say that everybody believes AGI imminent or cares or spends every waking hour contemplating that notion.
theme3_f3ab8db480f5,cluster2_ad2a1fc3cb59,agi,descriptive,technical_assessment,1,2025-04-01,2025-04-01,"If this is not AGI, I don't know what is."
theme3_f3ab8db480f5,cluster2_70b37f0343d0,agi,descriptive,technical_assessment,1,2025-05-12,2025-05-12,Surely this is not what we always meant by AGI. § The recent vals.ai financial benchmarks showed comparable failures reading basic financial reports.
theme3_f3ab8db480f5,cluster2_db484fe405d0,agi,descriptive,technical_assessment,1,2025-05-22,2025-05-22,They agree that AGI is likely imminent.
theme3_f3ab8db480f5,cluster2_b869689eb432,agi,descriptive,technical_assessment,1,2025-07-03,2025-07-03,"The vision of AGI I have always had is one that combines the strengths of humans with the strength of machines, overcoming the weaknesses of humans."
theme3_f3ab8db480f5,cluster2_d3452e638543,agi,descriptive,technical_assessment,1,2025-08-09,2025-08-09,People are wising up that LLMs are not in fact AGI-adjacent.
theme3_f3ab8db480f5,cluster2_7899beb3bfbc,agi,descriptive,capability,1,2025-08-14,2025-08-14,"But media coverage is not science, and braggadacio alone cannot yield AGI."
theme3_f3ab8db480f5,cluster2_ef9fef07411e,agi,descriptive,technical_assessment,1,2025-08-14,2025-08-14,"Altman didn’t look a lot better telling CNBC that AGI “is not a super useful term” days after the disappointments of GPT-5, when he had been hyping AGI for years and — literally just a few days earlier—he said claimed that GPT-5 was a “significant step along our path toward AGI”."
theme3_f3ab8db480f5,cluster2_54f074b037ed,agi,descriptive,technical_assessment,1,2025-10-16,2025-10-16,"I am someone who believes that AGI (Artificial General Intelligence) could change the world, but also someone who thinks that LLMs are not the right path there, morally or technically."
theme3_f3ab8db480f5,cluster2_428f9bb79bce,agi,descriptive,technical_assessment,1,2025-11-21,2025-11-21,"AGI is NOT in fact coming in Trump’s second term, and never was."
theme3_f3ab8db480f5,cluster2_0f6dcc07312f,agi,descriptive,technical_assessment,1,2025-12-01,2025-12-01,"Before I dive in, let me make four of my core beliefs, often misrepresented, absolutely clear: I believe that artificial general intelligence (AGI) is achievable."
theme3_f3ab8db480f5,cluster2_79b3a78c8b31,agi,descriptive,technical_assessment,1,2025-12-01,2025-12-01,"Ezra Klein has recently been telling us that AGI was likely “ coming in two to three years, during Donald Trump’s second term ” alluding to industry sources (with vested interests)."
