date,slug,title,url,category,claim_text,evidence_excerpt,file_path
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,other,"An LLM may purport to play chess, but despite training that likely encompasses millions of games, not to mention the wiki page The rules of chess , which is surely in every system’s training set, and countless sites like chess.com’s how to play chess , also presumably in the database of any recent, massive model, it never fully abstracts the game .","An LLM may purport to play chess, but despite training that likely encompasses millions of games, not to mention the wiki page The rules of chess , which is surely in every system’s training set, and countless sites like chess.com’s how to play chess , also presumably in the data",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,prescription,"An LLM might, for example, be able to answer the query like “what is the population of Togo”, whereas I would surely need to look it up.","An LLM might, for example, be able to answer the query like “what is the population of Togo”, whereas I would surely need to look it up.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,forecast,Gary Marcus continues to thinks that a deep understanding of cognitive science will be a key ingredient in the development of AGI.,Gary Marcus continues to thinks that a deep understanding of cognitive science will be a key ingredient in the development of AGI.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,forecast,"In the rest of the essay I will try to persuade you of just two things: that LLMs lack world models, and that this is as important and central to understanding their failures as are their failures in reasoning . § For what I think are mostly sociological reasons, people who have built neural networks such as LLMs have mostly tried to do without explicit models, hoping that intelligence would “emerge” from massive statistical analyses of big data.","In the rest of the essay I will try to persuade you of just two things: that LLMs lack world models, and that this is as important and central to understanding their failures as are their failures in reasoning . § For what I think are mostly sociological reasons, people who have ",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,prescription,"It was obvious even in 1948 where the core of a chess program should begin: with a world model, viz. a machine-internal representation of the current board state (which pieces are on which squares) that can be updated after every move.","It was obvious even in 1948 where the core of a chess program should begin: with a world model, viz. a machine-internal representation of the current board state (which pieces are on which squares) that can be updated after every move.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,prescription,"Not long ago an Atari 2600 (released in 1977, available for $55 on ebay, running an 1.19 MhZ 8-bit CPU, no GPU) beat ChatGPT . § Inducing the rules of chess should be table stakes for AGI.","Not long ago an Atari 2600 (released in 1977, available for $55 on ebay, running an 1.19 MhZ 8-bit CPU, no GPU) beat ChatGPT . § Inducing the rules of chess should be table stakes for AGI.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,forecast,"So if a knight is in the way of the queen's path, the queen must stop before the knight or move in a different direction.” But in an actual game, ChatGPT will sometimes do exactly that, failing to integrate what it can parrot with what it actually does, as in this example from sent to me recently by a reader, Jonty Westphal.","So if a knight is in the way of the queen's path, the queen must stop before the knight or move in a different direction.” But in an actual game, ChatGPT will sometimes do exactly that, failing to integrate what it can parrot with what it actually does, as in this example from se",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,forecast,"Their work is interesting, and converges to a degree with the current argument, but my intuition is that such functions will not suffice for AGI.","Their work is interesting, and converges to a degree with the current argument, but my intuition is that such functions will not suffice for AGI.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,limitation,"When I asked ChatGPT, “can a queen jump a knight?” it correctly told me no, with a perfect, detailed explanation: No, in chess, a queen cannot jump over any piece, including a knight.","When I asked ChatGPT, “can a queen jump a knight?” it correctly told me no, with a perfect, detailed explanation: No, in chess, a queen cannot jump over any piece, including a knight.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-18,generative-ais-crippling-and-widespread,Marcus on AI,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,prescription,You don’t need to have a world model (here a representation of the board) at all to parrot these moves.,You don’t need to have a world model (here a representation of the board) at all to parrot these moves.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-18_generative-ais-crippling-and-widespread.txt
2025-11-21,breaking-the-ai-2027-doomsday-scenario,Marcus on AI,https://garymarcus.substack.com/p/breaking-the-ai-2027-doomsday-scenario,forecast,"It’s a work of fiction, not a work of science… stoking fear, uncertainty and doubt ”, adding that “The logic for their prediction that “superhuman AI over the next decade will exceed the Industrial Revolution ”, though, is thin”.","It’s a work of fiction, not a work of science… stoking fear, uncertainty and doubt ”, adding that “The logic for their prediction that “superhuman AI over the next decade will exceed the Industrial Revolution ”, though, is thin”.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-21_breaking-the-ai-2027-doomsday-scenario.txt
2025-11-27,has-the-bailout-of-generative-ai,Marcus on AI,https://garymarcus.substack.com/p/has-the-bailout-of-generative-ai,forecast,"In particular, it will be interesting to see both whether all these LLMs have a genuine, positive impact on science (or just produce a lot of queries that go nowhere, a digital version of the infamous never-built Gravina Island Bridge ) and whether this is the last government subsidy of the AI industry, or just the first of many.","In particular, it will be interesting to see both whether all these LLMs have a genuine, positive impact on science (or just produce a lot of queries that go nowhere, a digital version of the infamous never-built Gravina Island Bridge ) and whether this is the last government sub",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-27_has-the-bailout-of-generative-ai.txt
2025-12-01,a-trillion-dollars-is-a-terrible,Marcus on AI,https://garymarcus.substack.com/p/a-trillion-dollars-is-a-terrible,prescription,"Basically Sutskever is saying that scaling (achieving improvements in AI through more chips and more data) is flattening out, and that we need new techniques; he is even open to neurosymbolic techniques, and innateness.","Basically Sutskever is saying that scaling (achieving improvements in AI through more chips and more data) is flattening out, and that we need new techniques; he is even open to neurosymbolic techniques, and innateness.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-12-01_a-trillion-dollars-is-a-terrible.txt
2025-12-01,a-trillion-dollars-is-a-terrible,Marcus on AI,https://garymarcus.substack.com/p/a-trillion-dollars-is-a-terrible,forecast,"But let’s suppose for the sake of argument that Sutskever and the rest of us are correct, and that AGI will never emerge straight from LLMs, and that to a certain extent that they have run their course, and that we do in fact need new ideas.","But let’s suppose for the sake of argument that Sutskever and the rest of us are correct, and that AGI will never emerge straight from LLMs, and that to a certain extent that they have run their course, and that we do in fact need new ideas.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-12-01_a-trillion-dollars-is-a-terrible.txt
2025-12-01,a-trillion-dollars-is-a-terrible,Marcus on AI,https://garymarcus.substack.com/p/a-trillion-dollars-is-a-terrible,forecast,"By one estimate , Meta, Amazon, Microsoft, Google, and Tesla will by the end of this year have collectively spent $560 billion on AI-related capital expenditures since the beginning of 2024 and have brought in just $35 billion in AI-related revenue.","By one estimate , Meta, Amazon, Microsoft, Google, and Tesla will by the end of this year have collectively spent $560 billion on AI-related capital expenditures since the beginning of 2024 and have brought in just $35 billion in AI-related revenue.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-12-01_a-trillion-dollars-is-a-terrible.txt
2025-12-01,three-years-on-chatgpt-still-isnt,Marcus on AI,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt,forecast,"(Early in the week a prominent person at the White House, David Sacks, warned of a recession, if generative AI were to go south, in a tweet that many people read as laying the groundwork for a potentially costly bailout of generative AI .) If the economy goes down, ChatGPT will be at the center of the mess. § Nobody should be surprised if things play out that way.","(Early in the week a prominent person at the White House, David Sacks, warned of a recession, if generative AI were to go south, in a tweet that many people read as laying the groundwork for a potentially costly bailout of generative AI .) If the economy goes down, ChatGPT will b",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-12-01_three-years-on-chatgpt-still-isnt.txt
