cluster2_id,theme_label,target_mode,claim_type_mode,category_mode,falsifiability_tier_mode,first_date,last_date,occurrences,distinct_posts,horizon_values,goalpost_shift_candidate,representative_quote,supporting_claim_ids,source_urls
cluster2_aa7a2b270253,certainly_interview_giving_forward,tesla,descriptive,technical_assessment,tier_2,2025-01-09,2025-01-09,1,1,,no,"(o3 is a real advance in some domains beyond GPT-4, but it’s likely not the quantum leap forward people would expect of the name GPT-5, and at a rumored $1000/querry certainly not at the price point anyone might have hoped for). § While I was at the conference hearing implicitly that GPT-5 wasn’t coming, Elon Musk was giving an interview at CES.",claim_00694,https://garymarcus.substack.com/p/agi-isnt-coming-in-2025-and-gpt-5
cluster2_9bdb791d848f,gary_didn_bet_take,tesla,predictive,prediction,tier_1,2025-01-20,2025-01-20,1,1,2025-12-31,no,"Gary Marcus stands by his prediction that we will not see AGI in 2025, and regrets that Elon Musk didn’t take his million dollar bet .",claim_00711,https://garymarcus.substack.com/p/breaking-news-agi-is-not-imminent
cluster2_7dea6b8e2a14,know_humanity_watch_wherein,tesla,predictive,prediction,tier_2,2025-07-15,2025-07-15,1,1,,no,"Elon Musk. § The first thing that frightened me, and I mean really frightened me, came in the unveiling of Grok 4 on Wednesday July 9, wherein Musk basically admitted that he doesn’t know how to control his own AI, and that it might be bad, but that he’d like to be around to watch: ""And will this be bad or good for humanity?",claim_00920,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically
cluster2_a4a5c31f5a1a,anti_harm_person_humanity,tesla,descriptive,technical_assessment,tier_2,2025-07-15,2025-07-15,1,1,,no,"ButI have seen enough to realize that there is a real risk, especially in the current anti-regulatory regime, that some exceptionally powerful person, Elon or otherwise, unconstrained in conventional ways, with a reckless disregard for humanity, could accidentally launch and spread an AI that deliberately or otherwise causes “ significant harm to the world ”.",claim_00927,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically
cluster2_d804cc63d3b3,proud_hardcore_all_system,meta,descriptive,capability,tier_1,2023-02-14,2023-02-14,1,1,,no,"It's as if you took a lot of very good food and some dog excrement and blended it all up so that you can't possibly figure out what's good or bad."" – Douglas Hofstadter MetaAI has got a new AI system—trained on a hardcore diet of science, no less—and Yann LeCun is really, really proud of it: Yann LeCun @ylecun A Large Language Model trained on scientific papers.",claim_00071,https://garymarcus.substack.com/p/a-few-words-about-bullshit
cluster2_7b81bbacf57e,precision_results_know_generative,meta,descriptive,technical_assessment,tier_2,2023-08-14,2023-08-14,1,1,,no,"(Generative AI presumably helps the quality of results; I don’t know whether that’s had a material impact on the bottom line.) Meta, too, has made an immense amount of money selling ads, and AI (though again not necessarily cutting-edge AI) has always been part of what allowed them to place those ads with precision.",claim_00230,https://garymarcus.substack.com/p/what-exactly-are-the-economics-of
cluster2_8b7b3eacddc2,possible_even_doing_company,meta,descriptive,technical_assessment,tier_2,2023-08-27,2023-08-27,1,1,,no,"Unfortunately, LeCun gives us no hint as how to we might, and no guarantee that doing so is even possible. 2 When I think about how poor his company (Meta) is even at making LLMs that don’t hallucinate, I get worried.",claim_00250,https://garymarcus.substack.com/p/d28
cluster2_4a7deca387e0,said_thursday_remember_example,meta,descriptive,technical_assessment,tier_1,2024-04-06,2024-04-06,1,1,2022-12-31,no,Here’s an example from yesterday and another from Thursday: I am old enough to remember when Meta’s AI guru Yann LeCun said on Twitter (in late 2022) that AI-generated misinformation would never get traction.,claim_00450,https://garymarcus.substack.com/p/information-pollution-reaches-new
cluster2_1c213d160478,within_months_meta_free,meta,predictive,prediction,tier_2,2024-05-05,2024-05-05,1,1,,no,Meta will likely release a GPT-4 level model within months – for free.,claim_00484,https://garymarcus.substack.com/p/the-sam-altman-playbook
cluster2_e081c211b857,able_metaphor_feet_stand,meta,normative,policy,tier_3,2025-01-14,2025-01-14,1,1,,no,"If you will pardon the metaphor, AGI should be able to stand on its own two feet.",claim_00701,https://garymarcus.substack.com/p/agi-versus-broad-shallow-intelligence
cluster2_4c18995625a7,comprehension_tell_metaculus_degree,meta,predictive,prediction,tier_1,2025-04-17,2025-04-17,1,1,2029-12-31,no,"Adapting something Ernie Davis and I just wrote at the request of someone working with Metaculus , here are five predictions, arranged from easiest for most humans to those that would require a high degree of expertise: In 2029, AI will not be able to watch a movie and tell you accurately what is going on (what I called the comprehension challenge in The New Yorker , in 2014).",claim_00805,https://garymarcus.substack.com/p/dear-elon-musk-here-are-five-things
cluster2_dae187f7ee6a,critiques_critical_sharply_lecun,meta,descriptive,technical_assessment,tier_2,2026-01-06,2026-01-06,1,1,,no,"(It’s only when ChatGPT eclipsed Meta that LeCun began to be sharply, publicly critical of LLMs) LeCun has in fact probably never cited my own critiques, and always presented his own critiques as if they were his own original ideas.",claim_01082,https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun
cluster2_59aa40fafb26,article_meta_excited_technology,meta,descriptive,technical_assessment,tier_3,2026-01-06,2026-01-06,1,1,,no,"World Models Also mentioned in the WSJ article is that LeCun is excited about world models , “a technology that LeCun thinks is more likely to advance the state of AI than Meta’s current language models”.",claim_01085,https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun
cluster2_f9e714f7e044,misinformation_sea_twitter_handle,ai_safety,predictive,prediction,tier_3,2023-02-14,2023-02-14,1,1,,no,"If you don’t get a handle on the sea of misinformation, Twitter will drown in it.",claim_00073,https://garymarcus.substack.com/p/bravo-elonmusk-for-wanting-twitter
cluster2_9189302c300c,misinformation_every_country_policies,ai_safety,normative,policy,tier_3,2023-02-15,2023-02-15,1,1,,no,"Second, every country is going to need to reconsider its policies on misinformation.",claim_00086,https://garymarcus.substack.com/p/ais-jurassic-park-moment
cluster2_00cbaef0208a,symbols_sliding_essence_such,ai_safety,predictive,prediction,tier_3,2023-02-16,2023-02-16,1,1,,no,"As such, I suspect we are indeed in almost perfect alignment as to the essence of the future except that we are slip sliding on the edges of these symbols.",claim_00126,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
cluster2_1450ca8b3a7c,misinformation_used_scale_unprecedented,ai_safety,predictive,prediction,tier_2,2023-02-26,2023-02-26,1,1,,no,There's also a high risk that they will be used to create misinformation at an unprecedented scale .,claim_00162,https://garymarcus.substack.com/p/is-it-time-to-hit-the-pause-button
cluster2_bb194fcceff8,misinformation_raise_awareness_documenting,ai_safety,normative,policy,tier_3,2023-03-02,2023-03-02,1,1,,no,"High volume misinformation is a problem we are going to need to face, and I am just documenting it and trying to raise awareness.",claim_00166,https://garymarcus.substack.com/p/dont-look-up-the-ai-edition
cluster2_26e0189a6f88,misinformation_upon_original_posted,ai_safety,predictive,prediction,tier_1,2023-03-02,2023-03-02,1,1,near_term,no,"Already, in the 24 hours or since I posted the original example, there have been more discouraging signs that a massive misinformation mess will soon be upon us.",claim_00167,https://garymarcus.substack.com/p/dont-look-up-the-ai-edition
cluster2_f8947344e144,misinformation_medical_tendency_style,ai_safety,descriptive,technical_assessment,tier_3,2023-03-11,2023-03-11,1,1,,no,Chat-style search’s tendency to hallucinate is likely to accidentally produce medical misinformation.,claim_00170,https://garymarcus.substack.com/p/the-long-shadow-of-gpt
cluster2_3b04ea466293,overwhelmed_countermove_consequent_soon,ai_safety,predictive,prediction,tier_2,2023-03-14,2023-03-14,1,1,near_term,no,"A few quick notes: In The Atlantic earlier today, I wrote about the immense near-term risks of mass-produced misinformation : “It will be an uphill, ongoing move-and-countermove arms race from here… If we don’t start fighting now, democracy may well be overwhelmed by misinformation and consequent polarization—and perhaps quite soon.",claim_00177,https://garymarcus.substack.com/p/should-we-worry-more-about-short
cluster2_b6be51644593,safety_cancer_versa_belittled,ai_safety,descriptive,technical_assessment,tier_2,2023-04-02,2023-04-02,1,1,,no,A world in which cancer researchers belittled auto safety researchers (or vice versa) is not one I would want to live in.,claim_00189,https://garymarcus.substack.com/p/i-am-not-afraid-of-robots-i-am-afraid
cluster2_a9940b5175c6,induced_harm_greatest_chatbots,ai_safety,descriptive,technical_assessment,tier_2,2023-04-04,2023-04-04,1,1,,no,Do you think that the chatbot induced harm is the greatest risk from chatbots?,claim_00192,https://garymarcus.substack.com/p/the-first-known-chatbot-associated
cluster2_ec2cf1d0b43b,constantly_even_spew_generate,ai_safety,descriptive,capability,tier_2,2023-04-17,2023-04-17,1,1,,no,"Yes, they can generate cool haikus and well-written prose, but they also constantly spew misinformation (even about themselves ), and cannot be trusted when it comes to answering questions about real-world events and phenomena, let alone to provide sound advice about mental health or marriage counseling.",claim_00204,https://garymarcus.substack.com/p/stop-treating-ai-models-like-people
cluster2_c54762b5a04d,misinformation_protect_platforms_section,ai_safety,normative,policy,tier_3,2023-04-25,2023-04-25,1,1,,no,"As Justice Gorsuch seem to hint recently , Section 230 should not protect platforms from misinformation that their own tools generate.",claim_00207,https://garymarcus.substack.com/p/how-china-might-crush-the-west-in
cluster2_f92debba6b2a,all_deeper_reality_correctness,ai_safety,predictive,prediction,tier_2,2023-04-28,2023-04-28,1,1,,no,"All the theatre around its political correctness is masking a deeper reality: it (or other language models) can and will be used for dangerous things, including the production of misinformation at massive scale.",claim_00212,https://garymarcus.substack.com/p/inside-the-heart-of-chatgpts-darkness
cluster2_841e64316024,misinformation_thedebrief_source_automatic,ai_safety,predictive,prediction,tier_3,2023-08-17,2023-08-17,1,1,,no,"TheDebrief.org (a source I am not familiar with) just reported the existence of an automatic misinformation generation system , a tool every troll farm ever will want to have.",claim_00236,https://garymarcus.substack.com/p/automatic-disinformation-threatens
