cluster2_id,claim_id,claim_date,target,claim_type,category,falsifiability_tier,horizon_type,horizon_value,quote,url
cluster2_dcd45db82f67,claim_00267,2023-09-21,openai,descriptive,technical_assessment,tier_2,none,,"Ironically, GPT-5–which is essentially the only thing that the pause letter (if you read it carefully) actually proposed to pause— does actually seem to be on pause , if Sam Altman’s May Senate testimony meant what I think it did.",https://garymarcus.substack.com/p/six-months-after-the-pause-letter
cluster2_64d737f97138,claim_00303,2023-10-17,openai,normative,policy,tier_3,none,,"For months, something that Sam Altman said while sitting next to me in May at the US Senate Judiciary Subcommittee on AI Oversight has been reverberating back and forth across my brain: “We are not currently training what will be GPT-5.",https://garymarcus.substack.com/p/what-if-gpt-5-didnt-meet-expectations
cluster2_54d1904d91ce,claim_00305,2023-10-17,openai,predictive,capability,tier_1,none,,"If Yann LeCun and I are correct, AI will need genuinely new paradigms to get to the next level in AI, and OpenAI may be no closer to that than anyone else. § If GPT-5 did fail to please, or even if it were just deferred indefinitely (like so many promises that have been about driverless cars), it could have a rapid, deflationary effect on sky-high valuations.",https://garymarcus.substack.com/p/what-if-gpt-5-didnt-meet-expectations
cluster2_4ccb1c9af8b9,claim_00342,2023-11-17,openai,predictive,prediction,tier_2,none,,"Coming from Gates, this is a big deal, since Gates probably has access to drafts of GPT-5, given that he still owns a lot of Microsoft which owns a lot of OpenAI. § I will confess that I found all of this to be more than a little bit vindicating; I am human after all.",https://garymarcus.substack.com/p/has-sam-altman-gone-full-gary-marcus
cluster2_b06afaa97de9,claim_00344,2023-11-19,openai,predictive,prediction,tier_1,none,,They may well get their way. 4 vital questions: 👉Will the nonprofit continue to exist? 👉What checks and balances will there be? 👉Where will this leave OpenAI with respect to safety? 👉Where will this leave humanity?,https://garymarcus.substack.com/p/as-the-openai-world-turns-4-vital
cluster2_7b2739eefbc4,claim_00349,2023-11-26,openai,predictive,prediction,tier_2,none,,"(And if the OpenAI staff leaves, nobody will offer much for what’s left over.) There has never been a solution to the hallucination problem, and it’s not clear that there will be until we find a new paradigm, as Altman himself partly acknowledged last week, when he did his best Gary Marcus impression .",https://garymarcus.substack.com/p/top-5-reasons-why-openai-was-probably
cluster2_73d648280bd5,claim_00359,2023-12-07,openai,descriptive,technical_assessment,tier_3,none,,"OpenAI swore to the State of California that their goal was to build safe AI technology and to sure that AI’s benefits would be “widely and evenly distribution as possible” and that their goal was “to benefit humanity as a whole”, and that they would “openly share … plans and capabilities along the way”.",https://garymarcus.substack.com/p/not-consistently-candid
cluster2_806f90c5d70b,claim_00364,2024-01-08,openai,predictive,prediction,tier_2,none,,"In the interest of protecting delicate ears, I will quote only the less off-color opening bit here. § OpenAI’s lobbying campaign, simply put, is based on a false dichotomy (give everything to us free or we will die)—and also a threat: either we get to use all the existing IP we want for free, or you won’t get to generative AI anymore.",https://garymarcus.substack.com/p/the-desperate-race-to-save-generative
cluster2_e87a69c65c1d,claim_00369,2024-01-10,openai,descriptive,industry_market,tier_2,none,,"There was a competition here and the faction that won wanted to pursue profit.” If the State of California chooses to investigate, one possible outcome could be that the State of California could force OpenAI to dissolve the nonprofit parent, making a distribution, conceivably measured in the billions of dollars, to an external charity (focused in whole or in part on AI).",https://garymarcus.substack.com/p/could-openais-nonprofit-be-forced
cluster2_e0da293833a4,claim_00380,2024-01-27,openai,predictive,prediction,tier_3,none,,"In an opinion piece at WIRED this week, MIT Economist Daron Acemogulu argued that the the field could be in for a “ great AI disappointment ”, suggesting that “Rose-tinted predictions for artificial intelligence’s grand achievements will be swept aside by underwhelming performance and dangerous results.” Seventh, word on the street at Davos was that after the Fall drama some companies have lost some confidence in OpenAI .",https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch
cluster2_4e56549220ea,claim_00381,2024-01-27,openai,predictive,prediction,tier_2,none,,"It’s also worth noting that OpenAI is not alone is all of this; many other generative AI companies are likely to encounter intense legal and public pressure this year, around potential cases of copyright infringement.",https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch
cluster2_9f01c504643b,claim_00382,2024-02-04,openai,descriptive,technical_assessment,tier_1,none,,"According to media reports like Bloomberg’s , there is not much to worry about here: OpenAI’s most powerful artificial intelligence software, GPT-4, poses “at most” a slight risk of helping people create biological threats, according to early tests the company carried out to better understand and prevent potential “ catastrophic ” harms from its technology I am here to tell you that OpenAI’s research, analyzed carefully, shows no such thing, and that there is plenty of reason to be concerned.",https://garymarcus.substack.com/p/when-looked-at-carefully-openais
cluster2_d0519865ab11,claim_00383,2024-02-04,openai,predictive,prediction,tier_2,none,,"Certainly OpenAI has in no way proven that there is not an important positive relationship between LLM access and capacity to design bioweapons, even if you bought the Bonferonni argument, which you shouldn’t. § OpenAI also performed what I will call a threshold analysis, in which they focus only on people who get at least 8 of 10 correct.",https://garymarcus.substack.com/p/when-looked-at-carefully-openais
cluster2_b4705d69a903,claim_00385,2024-02-04,openai,normative,policy,tier_3,none,,"As OpenAI themselves note, there are a number of important methodological differences, including the types of LLMs used) It should go without saying that any risk-benefit analyses that with respect to the tradeoffs involved in AI needs to reflect studies that are not just methodologically sound but also interpreted accurately.",https://garymarcus.substack.com/p/when-looked-at-carefully-openais
cluster2_9621db5a628f,claim_00391,2024-02-06,openai,predictive,prediction,tier_2,none,,"LLMs don’t store things in simple databases, but when presented with enough data, their regeneration of distributed bits has demonstrably duplicated lengthy training materials multiple times, a phenomenon that is called memorization in the field. 2 OpenAI will no doubt by now have filtered this specific example so that it can no longer be replicated, now that it has appeared in a lawsuit.",https://garymarcus.substack.com/p/deconstructing-geoffrey-hintons-weakest
cluster2_1fa4dc86a1aa,claim_00400,2024-02-11,openai,normative,policy,tier_3,none,,"In asking for $7 trillion, it is pretty obvious to most that Sam Altman has jumped the shark . § Here are seven reasons why we should gather together to tell the aspiring young CEO that the world does not—and should not—revolve around him: Energy and Climate : $7 trillion worth of AI infrastructure used to full capacity would use (in precise technical terms) a metric shit ton of energy.",https://garymarcus.substack.com/p/seven-reasons-why-the-world-should
cluster2_ed076d0718c5,claim_00401,2024-02-11,openai,predictive,industry_market,tier_2,none,,"I know the fantasy here is generative AI will make the whole pie vastly bigger, as far as I can tell running it is so costly OpenAI hasn’t yet even turned a profit.",https://garymarcus.substack.com/p/seven-reasons-why-the-world-should
cluster2_4f97c7f27e47,claim_00414,2024-02-18,openai,descriptive,technical_assessment,tier_2,none,,"The image (a screenshot from fairly static Sora video that Sam Altman generated for MrBeast, in a response to a request for a monkey playing chess in the park) is the visual equivalent of “frequently wrong and never in doubt”, a military expression that very much applies to LLMs.",https://garymarcus.substack.com/p/sora-cant-handle-the-truth
cluster2_6d1d8154005c,claim_00425,2024-03-01,openai,normative,policy,tier_3,none,,"Under its new board, it is not just developing but is actually refining an AGI to maximize profits for Microsoft, rather than for the benefit of humanity, … OpenAI, Inc.’s once carefully crafted non-profit structure was replaced by a purely profit-driven CEO and a Board with inferior technical expertise in AGI and AI public policy.",https://garymarcus.substack.com/p/elon-musk-sues-openai
cluster2_0891c70e894b,claim_00426,2024-03-03,openai,normative,policy,tier_3,explicit_date,2023-12-31,"Or what they said as recently as November 2023, in their most recent nonprofit tax filing: OpenAI’s mission is to build general-purpose artificial intelligence (AI) that safely benefits humanity, unconstrained by a need to generate financial return.",https://garymarcus.substack.com/p/the-irony-and-the-agony-of-elon-musks
cluster2_0891c70e894b,claim_00490,2024-05-23,openai,normative,policy,tier_3,explicit_date,2023-12-31,"As recently as November 2023, OpenAI promised in their filing as a nonprofit exempt from income tax to make AI that that “benefits humanity … unconstrained by a need to generate financial return”.",https://garymarcus.substack.com/p/scarjo-is-just-the-tip-of-the-iceberg
